18119	Play CnC Red Alert 2 on Bering Strait
2174774	Open Email Attachments on an iPad
922622	Pronounce Japanese
1392625	Add Large Images to a Craigslist Post with Listhd
1573064	Be a Cool Preteen Girl
4636	Make a Frizzy Hair Mask (Honey and Almond Oil)
831279	Form a Band Without Spending a Single Dollar
927115	Reduce Toxins in Your Home
736444	Look the Vampire Part (Girls)
1458016	Make a Quick French Onion Soup
5354298	Stand Up from a Bully
4361786	Become a GameFAQs Moderator
887741	Put Your Nerf Recon CS 6 Back Together
1121960	Control Your World
4751406	Do the Splits in 10 Easy Steps
2858254	Make a Basil Berry Martini Cocktail
741659	Be Lucky on Friday the 13th
945855	Be Successful When Selling a Car
1883162	Do the Four Jacks Card Trick
4528682	Honor Past Presidents on President's Day
1939286	Teach in China
964318	Beat Horde Mode on Insane
5025273	Cope with Your Parents As a Teen
5569749	Create a Denim Bag
1594752	Become Confident and Improve Yourself
4698383	Be an Animal Jam Nurse
538327	Sit Beside a Girl in School
5257913	Own an Imaginary Dragon
3465884	Make a Paper Minecraft Pickaxe
4693840	Create Porcelain Tile Flooring Inlays with Waterjet Cutting
4619361	Get Through Classic Mario Bros. Very Quickly
743664	Get a Cool Boyfriend
4659179	Make Perfume Out of Soap
1198018	Negotiate With a Car Salesman
702245	Decorate a T Shirt
3518404	Photograph Wildlife Creatively
2916	Paint Wallpaper Using Gardz
403384	Succeed at Business to Business Sales
117372	Host a Birthday Sleepover
677287	Tell Your Best Guy Friend You Don't Like Him
999248	Choose the Perfect Swimmy Outfit on Club Penguin
3726352	Start a Detective Group
73091	Dress to Impress as a Girl
891482	Cope With Jerks at Your School
1096937	Confirm the Authenticity of a Property Title
56990	Impress Middle School Boys with Your Knowledge of "Family Guy"
3608	Wire 3 Prong to Four Prong
1281715	Throw a Summer Backyard Party
832077	Be Like Alaska Young
1262593	Convince Your Parents to Let You Get Your Ears Pierced
1858013	Put Together a Good Outfit
1502144	Order Chinese Food Over the Phone
11157	Make an Oil Lamp
1656908	Meet New People With Grooovy
496493	Organise a Three Shelved Book Case
1618687	Make a Lemon and  Herb Italian Sandwich
420787	Get a Guy to Like You in Seventh Grade
1760155	Set up a Letter
475099	Make a Peanut Butter Milkshake
277685	Use Modbus Protocol
160151	Keep Your Books Neat
190580	Play "Mother May I"
3646197	Go Pier Fishing
5526402	Gain More Followers and Get More Likes
2871472	Pack for a Airplane Ride
240312	Play Anywhere but the Mouth
1159373	Listen to KISS 95.1 on the Computer
42376	Apply Lip Color
1115868	Make Lavash
42118	Pack Your Possessions When Moving
1310660	Avoid Awkward Silences With the Guy You Like
1514	Force Windows Explorer to Start in the Folder You Want
269998	Keep Someone from Breaking Into Your Car
405817	Dress Like a Berserker
787865	Make a Hotdog With Cheese
169620	Straighten Out a Dollar Bill
2260018	Host an Oscar Party
2223537	Find a Mate on Wolfquest (Easy Way)
4832344	Avoid Diabetes with Food
471102	Solve Kakuro
235657	Avoid Missing a Flight
617652	Change Keyboard Layout in Ubuntu
5482010	Take Care of Your Hamster Properly
3768	Decorate a Kid's Room Without Painting
1526423	Select an Arizona Window Sunscreens Dealer
853014	Master the Segue in Public Speaking
2245939	Make a Workout Plan
1755256	Make Fruit Pops
5289387	Make Your Software Releases Much Better
1345850	Clean Cubic Zirconia
1009188	Get Your Facebook Page Noticed
2331732	Install a Swift Green Sgf G9 Refrigerator Water Filter
1308488	Become a Pilot for British Airways
1108213	Smile When You Are Angry
1959363	Make Money With Referrals Online
516373	Get Special Pet Foods in Webkinz
1421449	Build a Land Yacht
1994324	Make Bacon Cheese Popcorn
1062857	Buy a Wok
1041196	Lime Render a Wall
324825	Overcome Fear of Disease
829012	Cosplay at a Convention
4195228	Stay Cold in a Hot Weather
1999671	Choose Wedding Rings
18467	Speak Professionally on the Phone
805722	Make a Milksicle With Oreos and Cinnamon
59033	Travel Comfortably in a Van
1399376	Trim Shrubs
2217684	Change Your Name in Arizona
2133607	Chop Fresh Thyme
2199014	Categorize a File in Wikimedia Commons
5566233	Stop the Windows Shutdown Process
145957	Make a Strong Stick Fort
1124979	Negotiate a Job Offer That Involves Relocation
5236	Make Yard Sale Signs
895752	Build a Town out of Toys
159170	Create and Develop an Original Character
1399611	Supply a Home Laboratory
1982083	Eliminate Chest Congestion Caused by Quitting Smoking
5545517	Learn from Everthing That Happens
1094943	Be a Scarecrow for Halloween
5520202	Better Understand Fracking
579550	Redo Your Room on a Really Tight Budget
2475009	Use the Scensibles Feminine Hygiene Disposal Bag
83127	Wake Up After Sleeping with Your Legs Crossed
91338	Fix a Running Toilet
929669	Distribute Free Press Release
1404895	Eat Something You Don't Like
1365172	Make a Tallit
24288	Do a Backbend
412419	Become a Disney Channel Actor/Singer
4844763	Homemade Gel Nails
509377	Film a Kung Fu Fighting Scene (Kids)
484844	Work Well As a Team on Left 4 Dead
637717	Have CarequitaGifts.Com Deliver Gifts in Lima, Peru
691605	Get Teachers on Your Side if You Are Bullied
462499	Prank Call With Skype
561272	Snow Blow Your Driveway
610594	Make a Marine Ecosphere
31635	Clean and Disinfect Wooden Cooking Utensils
4995560	Plant a Seed You Don't Know How to Plant
1361016	Get Travel Insurance
1247833	Use Ficus Religiosa Trees in Nepal to Encourage Local Sustainability
1330880	Make a 31 day Bill Organizer
3362492	Be Your Sailor Moon Self
1063997	Make a Hide out for Kids
5494867	Find a Payday Lender in Los Angeles
3955333	Get a Facebook Thumbnail
1103959	Make Bubble Blowing Tools
1783960	Make Homemade Stickers and Embellishments
1219959	Pamper Your Wife
229322	Get Some "Easter Eggs" in Halo 2
546265	Create Masks Using Audio Software
3307452	Find Building Ideas for Minecraft
18142	Create a Copy of a Page in a PDF Document
2207993	Impress a Middle School Karate Girl
382069	Chill a Pop Tart
420896	Create a Free Blog on Choseit
1332160	Administer Activated Charcoal
1010825	Bid Farewell in Russian Language
170296	Fight Like Your Favorite Videogame Fighter
1529713	Find Free Craft Supplies
1657711	Earn Extra Cash from Home
274323	Go From Geek to Chic
2214633	Create a Simple Bow and Arrows
1007699	Make Focaccia Style Flax Bread
326955	Have a Small Waist No Matter the Body Type
988628	Swim the Dolphin
675483	Avoid Networking Mistakes
1442754	Reduce Fat in Your Cooking
3926820	Make a Yarn Puffball
545832	Start a Humming Bird Club
1495982	Read a Book That Has Small Text
1331553	Obtain the Bald Look for Men
2073681	Draw Carrie from the Amazing World of Gumball
1144914	Enjoy a Snow Day
429096	Draw an Airy Star
17901	Help Someone Who Has Swallowed Gasoline
93622	Prepare at a Western Horse Show
104810	Make a Quarter Staff With PVC Pipe
763536	Find Summer Jobs Babysitting
1352185	Convert English to Russian
193618	Plug Your iPod Into Your Car Stereo With an Auxiliary Cable
177442	Go to the Chiropractor Without Fear
170309	Make a Credit Card Flower Box Magnet
15930	Race a Junker on a Dirt Track
1089466	Lose Weight by Doing Things You Like
4528510	Have Hope with Music
1575162	Pretend You're a Novelist
77823	Make a Healthier Pizza and Hamburger
3016472	Bring a Stuffed Animal Home
1354626	Do Remote Viewing
454104	Be an Effective Teammate in Halo 3
1571249	Plan and Film a Sims 2 Movie
1106719	Build Muscular Strength
85972	Deal With an Insincere Friend
1633543	Start a Page in Wikipedia
2539775	Make Gluten Free Peppermint Cream Puffs
521321	Pass a Class Without Really Studying
1520477	Develop As a Musician
1729639	Become a Pretty and Popular Teenage Girl
1015737	Get Brass Key on RuneScape
351814	Involve Your Students in The Green Wave
1862463	Greet a Man
620424	Decide Whether or Not You Want Another Piercing
736835	Dress As a Red Head
3690250	Get Squad Points in Call of Duty Ghosts
4034423	Shop Online in USA Without American Address
1979923	Act Like the Legendary Pokemon Dialga
1196369	Make a Sprite and Dr Pepper Drink
84925	Do the Scottish Highland Fling
5178516	Travel the World Safely Alone As a Woman
1386305	Pick Broccoli
80590	Reduce Income Tax Liability in India
373115	Highlight Your Hair With Highlighter Markers
1019142	Stop Deer from Eating Your Plants and Trees with Soap
2237283	Start a Fabric Store
774729	Count Calorie Intake to Lose Weight Effectively
3039532	Lessen the Chance of Evil Doers Coming Into Your Home
5562202	Boat Train Your Dog on Plastic Grass
3958012	Make a Homemade String Heart
144167	Take Care of Your Long Haired Maine Coon
1955597	Make a Cozy Bunk Bed for Overnight Camp
537381	Write a Captivating CV for Jewellery and Watch Jobs
1504204	Buy a Fruit Basket
58995	Complete the Race for Life
2261412	Care for Itchy and Irritated Skin
365408	Decide Whether or Not to Get an Abortion
124519	Play with a Chihuahua
1303259	Have Non Bumpy Teeth
5541449	Stop Being Islamophobic
67765	Sustain a Long Term Relationship with Your Domestic Partner
895224	Learn to Cook with Cooking Classes
1621010	Improve Your Mother Daughter Relationship
779389	Handle a Chef Knife
594139	Resist Sexual Desires by Following Islamic Traditions
1990689	Print a PowerPoint Presentation
471585	Retone a Photograph with GIMP
1324631	Get Free Music on Your Computer with IM1Music.Net
1676349	Do the Left Leg Splits
485928	Make Bran Water for Cleaning
452488	Make Frito Pie
5589994	Make a Cupcake Club
342924	Make a Naco
1509266	Decorate Your Room With Household Objects
1640789	Use an ATM to Deposit Money
156033	Get a a Better Reaction for a Card Trick
496368	Make Vegan Brown Sugar Champagne Frosting
5562881	Be Successful on Shark Tank
579018	Make Choco Fruit Curd
1216013	Get Your Life in Order (Teen Girls)
678654	Save a Microsoft Word Document
2362182	Set Up a Custom Banner Message in Your Ubuntu Linux Machine for Remote Users
441781	Sell Beef Jerky
1152172	Search for Last Minute Cruise Deals
1722072	Make Fried Dough
2962568	Make Grilled Barracuda in Harvest Moon: Animal Parade
1539887	Write a Human Resources Resume
751679	Make Caterpillar Cupcakes
172525	Loop Music on an iPod
1489207	Free Jump a Horse/Pony
302573	Survive an Internship in Elementary Education
389902	Get Ready for Bed (for Girls)
653665	Create a Google Adwords Account
2593128	Draw a Sports Car
5500570	Tie a Re Threaded Figure of 8 with a Stopper Knot
1084802	Make a Kesha Costume
872394	Become a Muslim (for Girls)
1518382	Preserve an Autograph on a Baseball
135925	Write a Report as a Secretary of the Library Club at School
5486013	Visit the Universal Orlando Resort
5000780	Build an Oak Wood House on Minecraft
1053218	Insert a Cannula
899118	Have a Fun Day With Your Teddy Bear
5506873	Take Care of a Beta
2947492	Make Grilled Puffer Fish in Harvest Moon: Animal Parade
44068	Play Backward Defence in Cricket
33675	Tie a Hojojutsu Bundle
429339	Pull off a Pin up Hair Style (for Curly Hair)
1335319	Make Your Perfume Scent Last
1792171	Change a Background in Adobe Illustrator
618915	Cope With Being Cold
4515066	Reuse Boxes
3418994	Design a Small Business Logo to Make an Identity of Your Company
738897	Occupy Yourself on Christmas Eve in the Day
138151	Go Back to School in Style
526661	Draw a Black Cat
2237739	Plan a Radio Promotion
1648826	Add a Wall Switch to Light Fixture Controlled by a Chain
590813	Keep an Instant Message Conversation Interesting
516749	Store Partially Baked Bread
1886710	Treat Eye Infection Naturally
553387	Express Anger Without Hurting People
26220	Eat Corn on the Cob
2885673	Eat Healthily at a Japanese Restaurant
2644129	Chop Brinjals
4790451	Create a Company Video
3602805	Remove the Qone8.Com Virus
1989425	Care for Your Pet's Bandages
420472	Not Come Across As the Baby of a Group of Adults (Teens)
72607	Connect an Electric Guitar to a Combo Amp
545145	Make Cinnamon Apple Strips
309615	Make Beetroot Dip
737263	Eliminate Itching from Mosquito Bites
469072	Plan a Lovely Wedding on an Affordable Budget
74372	Understand Light Switches
103358	Eat Fewer French Fries
2058449	Make Crockpot Barbecued Hot Dogs
1909688	Make a Remus Lupin Costume
842860	Make Basic Scones
389348	Tell an Alligator from a Crocodile
376901	Imitate the Smith's "How Soon Is Now" Guitar Effects
4971831	Do Perfect Winged Eyeliner Anytime
2457393	Use the Fill and Stroke Functions in Inkscape
537055	Get Your Parents to Sign a Bad Report Card Without the Nagging
654947	Pretend Your Life Is a Sitcom
3654832	Track Your Employees Cell Phones
168051	Find a Girlfriend at Summer Camp
1601345	Overcome Selective Mutism As a Teen
902893	Make Fruit Roll Ups
3894575	Be Awesome in Your Class
196988	Use a Fire Pit
587016	Block an Email Address on Yahoo!
338294	Register a Company in Kenya
655087	Make Hair Wavy With Braids
1029612	Use a Fish Finder
342981	Get Battlefield 2142 Working on Linux
2131010	Do Undertakers Old School
4615550	Use Applescript
10928	Become a Hair Stylist
2627781	Move on from a Compulsive and Stalkerish Crush
1329201	Talk to an Old Friend over Instant Messaging
1609011	Make a Xenomorph Costume
2417311	Turn Notifications On or Off in Instagram
888946	Edit a Template in Your Tiki
1634398	Do a Tiger Stripe Manicure
4392765	Make Potato Beads
654347	Play Home Run Derby
405374	Use Action Replay with Nintendogs
202543	Be a Drama Queen
4522045	Make Fairy Puppets
1771689	Create a Tag and Perform a Revert in TortoiseSVN
516635	Make Rose Madeleines With Glittered Honey Lemon Glaze
249690	Garnish a Cocktail
2998661	Sign Up for AirBNB
857615	Find Punk Clothes Online
1671058	Draw a Crater
1778463	Get Back at Members on Club Penguin
1392669	Install Replacement Windows
968090	Tell if Someone Is or Will Be a Nice Boyfriend
4375204	Create a Page Using Facebook Pages Manager for Android
3260106	Find Old Records of Christmas Music
72281	Dress Up As Krillin from Dragonball Z
1338516	Help a Child Be Unafraid of a Person with Dementia
5475145	Identify Entity Types (DBMS)
3685891	Take Care of a Baby Doll at Night
3084689	Properly Prepare a Hookah
4605963	Make a Simple Rig for Panoramic Video
747066	Keep Kids Off Your Lawn
1514710	Draw a Cartoon Skunk
83703	Pretend to Be Asleep
1624419	Remove a Candle from a Mold
101827	Remove Undesirable ASCII Characters from a Site Created With Apple iWeb
342571	Make an Easy Five Minute Dip
289902	Not Watch T.V. when You Are Grounded
2916022	Make Poor Man's Brew
1294827	Choose the Right Skirt for Your Figure
1628150	Buy Depression Medication
1625210	Grow Patchouli
397010	Kiss a Girl at the Movies
5474696	Play Flat Notes on the Violin
1033040	Flirt Using Body Language (Girls)
409098	Make a Chicken Fruit Salad
1569526	Plan a Child's Birthday Party
2383399	Suggest a New Acronym Definition to AcronymFinder
386473	Make Sweet and Sour Chicken
5596113	Study for School
5480683	Watch a Holiday Movie with Others
214890	Ride a Waveboard
2047629	Adjust Hues in Adobe Photoshop CS4
1158147	Throw Your Friend
1443098	Make Stewed Feijoas
5604582	Prevent Corrosion of Metals for FE Prep Course
2144165	Accent Trees With Outdoor Lighting
1229563	Treat Colds With Elderberry
44316	Make a Pair of Geta (Wooden Sandals)
1771708	Make a Paper Shield
4127411	Convert YouTube to MP3 with Airy
5590883	Find the Perfect Gift for Anyone
49611	Make One Chicken Last a Week
658202	Make Strawberry Syrup
1865703	Be Popular in Your School/Work
601556	Care for Haworthias
675019	Research a University
151030	Be Aware of Hidden Costs for a First Time Renter
2240894	Host a Book Club
1404775	Braid Your Hair With Thread
131031	Make Cheese Fondue (Fondue Neufchâteloise)
1367271	Have a Romantic Relationship With an Egotistic Person
511001	Make a Internet Browser With Realbasic 2008
199467	Make a Chocolate Portrait
3045719	Sing a Song to Your Crush
442408	Sneak Around
2220	Find a Property Appraiser
748034	Start an Herb Garden Business
3607801	Get Rich on Harvest Moon: A Wonderful Life
872823	Do Outdoor Activities With Teddy Bears
5240654	Convert and Play iTunes Movies on Galaxy Note 4 by Using Avs4mac iTunes Converter
2601118	Celebrate Easter with Your Pet Rock
3364372	Achieve an Achievement Badge in Cub Scouts (Boy Scouts)
4640178	Not Feel
19505	Understand Your Rabbit
5298200	Get Free Beauty Products
846183	Have More Self Confidence and Love Yourself
2632411	Prepare and Shoot in an Archery Tournament
829678	Modify and Abuse 3D Notes in ProE
1026880	Teach Your Children Good Driving Skills by Example
1741796	Download the Soundtrack from a YouTube Video Using SnipMP3
1027282	Be Beautiful at Seventy
984239	Get to Roosevelt Island
707059	Keep Mobile Through Exercises
1323604	Sell a Rock Collection
1192454	Build a Dance Floor
1144176	Use Your Digital Camera's ISO Setting
1252229	Reduce Inflammation in Crohn's Disease
787849	Remove a Wart With Duct Tape
1251706	Put On Daily Makeup
4491199	Make a Family History DVD
1396090	Avoid Gestational Diabetes
633374	Brake Safely on a Motorcycle
930752	Deal With Homophobia
98097	Magically Repair Torn Paper
597560	Write a Report Last Minute
2511483	Convince Your Parents to Let You Run in the Morning Before School
1387415	Create a Memory Cookbook
789219	Create a Science Project Display Board
525144	Be a Classical Girl
24598	Save Time With Blackberry Autotext
3071577	Add Item Modifiers on Square
318064	Decorate Your Camp Cabin
1230479	Find a Text Message History
517867	Make Blueberry Banana Bread
920291	Earn More Money With a Low Cost Franchise Business
1305538	Evaluate a Landlord
612187	Care for Your Teeth As a Senior Citizen
1760715	Prepare a Nursery for Twins
2467485	Enjoy Biking
1895050	Create a Template for a Page With Two Columns Using OpenOffice.org Writer
1612443	Scream in a Hardcore Punk Band
486687	Explore the Rumen of a Fistulated Cow
2776276	Make Sweet Lemonade
3510780	Create a Birdhouse with Plastic Straws
2485958	Invest in a Green and Pure Energy Minerals Company
116162	Choose a Wedding Officiant
1952563	Deal With Parents Who Hoard
3385100	Send Cad‐Cam Files with LeapFILE
108019	Ask a Lady Out If You're Shy
1627986	Work Your Way up the Corporate Ladder
25644	Choose Lettering For Your Boat
268798	Make a Program in AppleScript
57489	Overcome a Social Phobia
1078662	Pull a Prank on Mischief or Goosey Night (Halloween Eve)
424791	Be a Creepy Person
4378778	Repair a Burn in Leather
1008853	Eat Formally
162606	Manage Your Time over Summer Break
2301072	Become a Rise Against Fan
313847	Be Like Phoebe Halliwell
1747504	Ditch Insincere Friends
1914097	Make a Soup Kitchen on Club Penguin
5540042	Curl Hair, Heat Free, Products Free
1423996	Get Your Child to Love Reading
1107815	Hold a Pick
4707290	Increase the Capacity of Your Pendrive
404322	Do French Tips with White Out
93866	Have a Positive Body Image
4785609	Download Roar from Just Dance 2014
580650	Make a Tv Tuner Card Work on Ubuntu Hardy Heron
399833	Learn Basic Fencing Footwork
5535178	Sing Happy Birthday in German
80761	Choose Property Management Software
406986	Become a Law and Order Fan
2042656	Defeat the Archdemon in Dragon Age Origins
508123	Make a Gillitini
5598814	Feed a Baby from Your Body on Animal Jam
376876	Adjust to Driving a Car on the Right Side of the Road
1328566	Acclimate a Fish
673872	Make Peas and Prawn Rice
1389792	Kill a Sim by Electrocution in the Sims 3
691323	Dress for School
2813129	Create a Flash Slideshow with Kvisoft Flash Slideshow Designer
44110	Be a Successful Girl in School
1625507	Buy Pieces of Driftwood
41159	Make Vodka Sauce
405319	Become a Dymaxion Sleeper
672628	Spin Like Michael Jackson
3142190	Be a Good Blue Peter Presenter
1558124	Make One Eye Go up and One Eye Go Down
2652509	Find the Volume of an Irregular Object Using a Graduated Cylinder
46775	Live With a Controlling Person
2494545	Deal with a Crying Kitty
967691	Plan Fun Games for a Family Reunion
1384036	Prepare Your Eyes for Makeup
1687390	Choose the Best Broadband Router for Your Network
